Time,CPU,Total_Memory,Free_Memory,Used_Memory,Percentage_Utilization,Bytes_Sent,Bytes_Receive
5374,1.0,2097139712,1097961472,157327360,16.8,78989419,100945825
5375,1.0,2097139712,1097830400,157360128,16.8,78994956,100948957
5376,1.0,2097139712,1097895936,157294592,16.8,79000528,100952283
5377,1.0,2097139712,1097961472,157229056,16.8,79005910,100955353
5378,0.0,2097139712,1097830400,157360128,16.8,79010751,100958197
5379,1.0,2097139712,1097928704,157261824,16.8,79016362,100962079
5380,1.0,2097139712,1097797632,157392896,16.8,79021685,100965079
5381,0.0,2097139712,1097863168,157327360,16.8,79027010,100968079
5382,0.0,2097139712,1097928704,157261824,16.8,79032417,100971079
5383,2.0,2097139712,1097797632,157392896,16.8,79037732,100974409
5384,1.0,2097139712,1097895936,157294592,16.8,79042870,100977339
5385,0.0,2097139712,1097961472,157229056,16.8,79048053,100980339
5386,2.0,2097139712,1097797632,157392896,16.8,79053381,100983343
5387,2.0,2097139712,1097863168,157327360,16.8,79058575,100986339
5388,1.0,2097139712,1097928704,157261824,16.8,79064001,100989475
5389,1.0,2097139712,1097797632,157392896,16.8,79069546,100992673
5390,1.0,2097139712,1097895936,157294592,16.8,79074869,100995673
5391,1.0,2097139712,1097961472,157229056,16.8,79080302,100999003
5392,1.0,2097139712,1097830400,157360128,16.8,79085571,101001913
5393,1.0,2097139712,1097895936,157294592,16.8,79091058,101005111
5394,1.0,2097139712,1097961472,157229056,16.8,79096336,101008375
5395,1.0,2097139712,1097863168,157327360,16.8,79101740,101011243
5396,1.9,2097139712,1097928704,157261824,16.8,79107239,101014375
5397,1.0,2097139712,1097797632,157392896,16.8,79112640,101017573
5398,0.0,2097139712,1097863168,157327360,16.8,79118063,101020705
5399,2.0,2097139712,1097928704,157261824,16.8,79123388,101023705
5400,0.0,2097139712,1097797632,157392896,16.8,79128801,101026903
5401,1.0,2097139712,1097895936,157294592,16.8,79134126,101029903
5402,0.0,2097139712,1097961472,157229056,16.8,79139384,101033097
5403,1.0,2097139712,1097797632,157392896,16.8,79144775,101036427
5404,2.9,2097139712,1097863168,157327360,16.8,79150012,101039427
5405,1.0,2097139712,1097928704,157261824,16.8,79155347,101042625
5406,0.0,2097139712,1097830400,157360128,16.8,79160638,101045955
5407,0.0,2097139712,1097895936,157294592,16.8,79166235,101049483
5408,1.0,2097139712,1097830400,157360128,16.8,79171384,101052813
5409,2.0,2097139712,1097863168,157327360,16.8,79176807,101055879
5410,0.0,2097139712,1097928704,157261824,16.8,79182296,101059275
5411,1.0,2097139712,1097797632,157392896,16.8,79187577,101062407
5412,1.0,2097139712,1097895936,157294592,16.8,79192880,101065539
5413,1.0,2097139712,1097961472,157229056,16.8,79198205,101068803
5414,1.0,2097139712,1097830400,157360128,16.8,79203761,101072203
5415,1.0,2097139712,1097895936,157294592,16.8,79209181,101075595
5416,0.0,2097139712,1097797632,157392896,16.8,79214783,101079127
5417,2.0,2097139712,1097863168,157327360,16.8,79220010,101081995
5418,2.9,2097139712,1097928704,157261824,16.8,79225391,101085061
5419,2.9,2097139712,1097797632,157392896,16.8,79230607,101087925
5420,2.9,2097139712,1097863168,157327360,16.8,79235934,101090925
5421,1.0,2097139712,1097928704,157261824,16.8,79241448,101094457
5422,2.9,2097139712,1097797632,157392896,16.8,79246771,101097457
5423,1.0,2097139712,1097863168,157327360,16.8,79251987,101100387
5424,1.0,2097139712,1097928704,157261824,16.8,79257202,101103717
5425,1.0,2097139712,1097797632,157392896,16.8,79262758,101107117
5426,0.0,2097139712,1097895936,157294592,16.8,79268325,101110249
5427,2.9,2097139712,1097961472,157229056,16.8,79273758,101113579
5428,0.0,2097139712,1097830400,157360128,16.8,79278960,101116575
5429,2.0,2097139712,1097895936,157294592,16.8,79284361,101119773
5430,0.0,2097139712,1097797632,157392896,16.8,79289826,101123169
5431,1.9,2097139712,1097863168,157327360,16.8,79295208,101126239
5432,0.0,2097139712,1097928704,157261824,16.8,79300522,101129301
5433,2.9,2097139712,1097797632,157392896,16.8,79306048,101132569
5434,1.0,2097139712,1097863168,157327360,16.8,79311459,101135743
5435,2.0,2097139712,1097961472,157229056,16.8,79316585,101138607
5436,1.0,2097139712,1097830400,157360128,16.8,79321967,101141743
5437,1.0,2097139712,1097895936,157294592,16.8,79327336,101144611
5438,1.0,2097139712,1097961472,157229056,16.8,79332759,101147743
5439,1.0,2097139712,1097830400,157356032,16.8,79338042,101150677
5440,0.0,2097139712,1097895936,157286400,16.8,79343178,101153937
5441,1.9,2097139712,1097994240,157188096,16.8,79348800,101157337
5442,0.0,2097139712,1097830400,157351936,16.8,79354387,101160733
5443,2.0,2097139712,1097895936,157286400,16.8,79359557,101163729
5444,1.0,2097139712,1097830400,157351936,16.8,79364838,101166729
5445,0.0,2097139712,1097863168,157319168,16.8,79370119,101169993
5446,1.0,2097139712,1097928704,157253632,16.8,79375400,101173125
5447,1.0,2097139712,1097797632,157384704,16.8,79381066,101176657
5448,2.0,2097139712,1097863168,157319168,16.8,79386510,101179917
5449,1.0,2097139712,1097961472,157220864,16.8,79392080,101183119
5449,1.0,2097139712,1097830400,157351936,16.8,79397274,101185851
5451,2.0,2097139712,1097895936,157351936,16.8,79402668,101189119
5452,0.0,2097139712,1097961472,157220864,16.8,79407937,101192053
5453,1.0,2097139712,1097830400,157351936,16.8,79413326,101195317
5454,2.0,2097139712,1097895936,157286400,16.8,79418863,101198449
5455,2.0,2097139712,1097994240,157188096,16.8,79424450,101201713
5456,0.0,2097139712,1097863168,157319168,16.8,79429701,101204845
5457,2.0,2097139712,1097928704,157253632,16.8,79434970,101207779
5458,1.0,2097139712,1097797632,157384704,16.8,79440239,101211241
5459,1.0,2097139712,1097863168,157319168,16.8,79445606,101214307
5460,1.0,2097139712,1097928704,157253632,16.8,79451053,101217439
5461,1.0,2097139712,1097797632,157384704,16.8,79456344,101220637
5462,0.0,2097139712,1097863168,157319168,16.8,79461747,101223765
5463,1.0,2097139712,1097928704,157253632,16.8,79467035,101227161
5464,1.9,2097139712,1097830400,157351936,16.8,79472458,101230293
5465,1.0,2097139712,1097895936,157286400,16.8,79477816,101233627
5466,1.0,2097139712,1097961472,157220864,16.8,79483084,101236755
5467,1.0,2097139712,1097863168,157319168,16.8,79488463,101240019
5468,1.0,2097139712,1097928704,157253632,16.8,79494095,101243419
5469,1.0,2097139712,1097797632,157384704,16.8,79499604,101246749
5470,1.0,2097139712,1097863168,157319168,16.8,79504995,101249749
5471,0.0,2097139712,1097928704,157253632,16.8,79510278,101252881
5472,1.0,2097139712,1097830400,157351936,16.8,79515537,101255881
5473,1.0,2097139712,1097895936,157286400,16.8,79521056,101259145
5474,1.9,2097139712,1097961472,157220864,16.8,79526381,101262145
5475,1.0,2097139712,1097830400,157351936,16.8,79531551,101265045
5476,1.0,2097139712,1097895936,157286400,16.8,79536977,101268247
5477,1.0,2097139712,1097961472,157220864,16.8,79542199,101271285
5478,2.0,2097139712,1097830400,157351936,16.8,79547581,101274355
5479,0.0,2097139712,1097895936,157286400,16.8,79553148,101277487
5480,1.0,2097139712,1097961472,157220864,16.8,79558375,101280355
5480,1.0,2097139712,1097830400,157351936,16.8,79563282,101283133
5482,1.0,2097139712,1097895936,157286400,16.8,79568538,101286549
5483,1.0,2097139712,1097961472,157220864,16.8,79574019,101289681
5484,1.0,2097139712,1097863168,157319168,16.8,79579212,101292879
5485,0.0,2097139712,1097928704,157253632,16.8,79584355,101296011
5486,2.0,2097139712,1097797632,157384704,16.8,79590017,101299275
5487,1.0,2097139712,1097863168,157319168,16.8,79595263,101302539
5488,1.0,2097139712,1097961472,157220864,16.8,79600598,101305935
5489,0.0,2097139712,1097961472,157351936,16.8,79605962,101309137
5490,2.0,2097139712,1097895936,157286400,16.8,79611329,101312203
5491,1.0,2097139712,1097961472,157220864,16.8,79616678,101315335
5492,1.0,2097139712,1097830400,157351936,16.8,79621694,101318397
5493,1.0,2097139712,1097928704,157253632,16.8,79627195,101321793
5494,0.0,2097139712,1097797632,157384704,16.8,79632937,101325391
5495,2.0,2097139712,1097830400,157351936,16.8,79638161,101328453
5495,2.0,2097139712,1097928704,157253632,16.8,79643439,101331721
5495,1.0,2097139712,1097797632,157384704,16.8,79648960,101334985
5498,2.9,2097139712,1097863168,157319168,16.8,79654204,101337981
5499,0.0,2097139712,1097928704,157253632,16.8,79659507,101341311
5500,0.0,2097139712,1097830400,157351936,16.8,79664776,101344641
5501,1.9,2097139712,1097895936,157286400,16.8,79670136,101347975
5502,1.0,2097139712,1097961472,157220864,16.8,79675570,101351037
5503,1.0,2097139712,1097830400,157351936,16.8,79681050,101354239
5504,1.0,2097139712,1097895936,157286400,16.8,79686274,101357301
5505,1.0,2097139712,1097830400,157351936,16.8,79691666,101360767
5506,1.0,2097139712,1097863168,157319168,16.8,79696836,101363631
5508,1.9,2097139712,1097830400,157351936,16.8,79707743,101369767
5509,1.0,2097139712,1097863168,157319168,16.8,79712992,101372569
5510,2.0,2097139712,1097928704,157253632,16.8,79718353,101375503
5511,1.0,2097139712,1097830400,157351936,16.8,79723676,101378503
5512,2.0,2097139712,1097830400,157286400,16.8,79728888,101381631
5513,1.0,2097139712,1097961472,157220864,16.8,79734368,101384833
5514,0.0,2097139712,1097797632,157384704,16.8,79739585,101387767
5515,1.0,2097139712,1097863168,157319168,16.8,79744932,101390701
5516,2.0,2097139712,1097928704,157253632,16.8,79750102,101393565
5517,1.0,2097139712,1097797632,157384704,16.8,79755584,101396767
5518,2.0,2097139712,1097863168,157319168,16.8,79760970,101399961
5519,2.0,2097139712,1097961472,157220864,16.8,79766349,101403225
5520,1.0,2097139712,1097830400,157351936,16.8,79771905,101406601
5521,0.0,2097139712,1097895936,157286400,16.8,79777149,101409861
5522,1.0,2097139712,1097797632,157384704,16.8,79782462,101413125
5523,1.0,2097139712,1097863168,157319168,16.8,79787895,101416389
5524,1.0,2097139712,1097928704,157253632,16.8,79793394,101419719
5525,0.0,2097139712,1097830400,157351936,16.8,79798978,101423053
5526,1.0,2097139712,1097895936,157286400,16.8,79804601,101426449
5527,2.0,2097139712,1097961472,157220864,16.8,79810034,101429779
5528,1.0,2097139712,1097863168,157319168,16.8,79815447,101432977
5529,0.0,2097139712,1097928704,157253632,16.8,79820715,101435907
5530,1.0,2097139712,1097994240,157253632,16.8,79826019,101439043
5531,1.0,2097139712,1097830400,157351936,16.8,79831392,101441911
5532,2.0,2097139712,1097895936,157286400,16.8,79836585,101445109
5533,0.0,2097139712,1097830400,157351936,16.8,79842028,101448175
5534,2.0,2097139712,1097830400,157351936,16.8,79847014,101451171
5535,1.0,2097139712,1097895936,157286400,16.8,79852494,101454307
5536,1.0,2097139712,1097797632,157384704,16.8,79857434,101457369
5537,1.0,2097139712,1097863168,157319168,16.8,79862693,101460567
5538,1.0,2097139712,1097928704,157253632,16.8,79868075,101463637
5539,0.0,2097139712,1097797632,157384704,16.8,79873536,101466769
5540,2.0,2097139712,1097863168,157319168,16.8,79873536,101469835
5541,1.0,2097139712,1097928704,157253632,16.8,79884143,101472765
5542,1.0,2097139712,1097830400,157351936,16.8,79889841,101476099
5543,2.0,2097139712,1097895936,157286400,16.8,79895070,101478967
5544,1.0,2097139712,1097961472,157220864,16.8,79900314,101481963
5545,1.0,2097139712,1097830400,157351936,16.8,79905497,101484963
5546,1.0,2097139712,1097895936,157286400,16.8,79910913,101488165
5547,2.0,2097139712,1097961472,157220864,16.8,79916203,101491227
5548,0.0,2097139712,1097863168,157319168,16.8,79921585,101494297
5549,1.0,2097139712,1097928704,157253632,16.8,79926812,101497165
5550,1.9,2097139712,1097961472,157220864,16.8,79931888,101499897
5551,0.0,2097139712,1097830400,157351936,16.8,79937365,101503293
5552,0.0,2097139712,1097895936,157286400,16.8,79942334,101506207
5553,2.0,2097139712,1097961472,157220864,16.8,79947926,101509429
5554,1.0,2097139712,1097830400,157351936,16.8,79953567,101512759
5555,1.0,2097139712,1097895936,157286400,16.8,79958960,101515759
5556,0.0,2097139712,1097797632,157384704,16.8,79964118,101518623
5557,0.0,2097139712,1097863168,157319168,16.8,79969536,101521825
5558,1.0,2097139712,1097928704,157253632,16.8,79974780,101524821
5559,2.0,2097139712,1097797632,157384704,16.8,79980093,101528151
5560,1.0,2097139712,1097863168,157319168,16.8,79985529,101531419
5561,1.0,2097139712,1097928704,157253632,16.8,79990773,101534655
5562,1.0,2097139712,1097830400,157351936,16.8,79996221,101537849
5563,1.0,2097139712,1097895936,157286400,16.8,80001511,101540853
5564,1.0,2097139712,1097961472,157220864,16.8,80007089,101544187
5565,0.0,2097139712,1097830400,157351936,16.8,80012239,101547051
5566,1.0,2097139712,1097928704,157253632,16.8,80017422,101550117
5567,2.0,2097139712,1097994240,157188096,16.8,80022747,101553315
5568,1.0,2097139712,1097863168,157188096,16.8,80028131,101556385
5569,1.0,2097139712,1097928704,157253632,16.8,80033578,101559517
5570,1.0,2097139712,1097797632,157384704,16.8,80038903,101562517
5571,1.0,2097139712,1097830400,157351936,16.8,80044416,101565649
5572,2.0,2097139712,1097895936,157286400,16.8,80049653,101568715
5573,0.0,2097139712,1097797632,157286400,16.8,80055210,101571979
5574,1.0,2097139712,1097863168,157319168,16.8,80060633,101575111
5575,1.0,2097139712,1097928704,157253632,16.8,80066048,101578375
5576,2.0,2097139712,1097797632,157384704,16.8,80071545,101581705
5577,1.9,2097139712,1097895936,157286400,16.8,80077284,101585167
5578,1.0,2097139712,1097961472,157220864,16.8,80082552,101588427
5579,1.0,2097139712,1097830400,157351936,16.8,80088108,101591563
5580,2.0,2097139712,1097928704,157253632,16.8,80093641,101594563
5581,1.0,2097139712,1097797632,157384704,16.8,80098669,101597361
5582,1.0,2097139712,1097863168,157319168,16.8,80103764,101600625
5583,0.0,2097139712,1097928704,157253632,16.8,80108999,101604021
5584,2.0,2097139712,1097797632,157384704,16.8,80114633,101607355
5585,1.0,2097139712,1097895936,157286400,16.8,80119713,101610351
5586,1.0,2097139712,1097961472,157220864,16.8,80125062,101613681
5587,1.0,2097139712,1097830400,157351936,16.8,80130542,101616817
5588,2.0,2097139712,1097895936,157286400,16.8,80135959,101619751
5589,1.0,2097139712,1097961472,157220864,16.8,80141019,101622681
5590,1.0,2097139712,1097830400,157351936,16.8,80146474,101626011
5591,1.0,2097139712,1097895936,157286400,16.8,80151998,101629051
5592,1.0,2097139712,1097961472,157220864,16.8,80157475,101631721
5593,1.0,2097139712,1097830400,157351936,16.8,80162942,101634193
5594,1.0,2097139712,1097863168,157319168,16.8,80168411,101636793
5595,0.0,2097139712,1097928704,157253632,16.8,80173645,101639463
5596,2.9,2097139712,1097797632,157384704,16.8,80179178,101642067
5597,1.0,2097139712,1097863168,157319168,16.8,80184592,101644741
5598,1.0,2097139712,1097863168,157319168,16.8,80189352,101646995
5599,0.0,2097139712,1097797632,157384704,16.8,80194996,101650345
5600,1.0,2097139712,1097830400,157351936,16.8,80200012,101652945
5601,2.0,2097139712,1097895936,157286400,16.8,80205790,101655949
5602,1.0,2097139712,1097961472,157220864,16.8,80205790,101658421
5603,2.0,2097139712,1097830400,157351936,16.8,80216484,101660761
5604,1.0,2097139712,1097895936,157286400,16.8,80221672,101663361
5605,0.0,2097139712,1097961472,157220864,16.8,80227292,101666275
5606,2.9,2097139712,1097797632,157384704,16.8,80232472,101668743
5607,1.0,2097139712,1097863168,157319168,16.8,80237812,101671615
5608,1.9,2097139712,1097928704,157253632,16.8,80243171,101674483
5609,0.0,2097139712,1097797632,157384704,16.8,80248535,101677215
5610,1.0,2097139712,1097830400,157351936,16.8,80253936,101679885
5611,2.0,2097139712,1097895936,157286400,16.8,80259347,101682819
5612,1.0,2097139712,1097830400,157351936,16.8,80264812,101685753
5613,1.0,2097139712,1097830400,157351936,16.8,80269697,101688139
5614,1.0,2097139712,1097895936,157286400,16.8,80275441,101691559
5615,2.0,2097139712,1097961472,157220864,16.8,80280734,101693899
5616,1.0,2097139712,1097830400,157351936,16.8,80286005,101696107
5617,1.9,2097139712,1097863168,157319168,16.8,80291398,101698711
5618,1.0,2097139712,1097928704,157253632,16.8,80296504,101700981
5619,1.0,2097139712,1097797632,157384704,16.8,80301974,101703919
5620,2.0,2097139712,1097863168,157319168,16.8,80307395,101706523
5621,1.0,2097139712,1097928704,157253632,16.8,80312752,101709127
5622,1.0,2097139712,1097961472,157220864,16.8,80318197,101711665
5623,0.0,2097139712,1097830400,157351936,16.8,80323153,101714067
5624,2.0,2097139712,1097895936,157286400,16.8,80328616,101716803
5625,0.0,2097139712,1097961472,157220864,16.8,80334196,101719741
5626,2.0,2097139712,1097830400,157351936,16.8,80339412,101722407
5627,2.9,2097139712,1097879552,157351936,16.8,80344772,101725015
5627,0.0,2097139712,1097928704,157253632,16.8,80349817,101727533
5629,1.0,2097139712,1097797632,157384704,16.8,80355500,101730619
5630,1.0,2097139712,1097830400,157351936,16.8,80360702,101733219
5631,0.0,2097139712,1097895936,157286400,16.8,80366201,101736021
5632,1.0,2097139712,1097961472,157220864,16.8,80371583,101738563
5633,1.0,2097139712,1097830400,157351936,16.8,80377182,101741299
5634,0.0,2097139712,1097895936,157282304,16.8,80382362,101743767
5635,2.0,2097139712,1097961472,157216768,16.8,80387421,101746371
5636,2.0,2097139712,1097797632,157380608,16.8,80392905,101748847
5637,2.0,2097139712,1097863168,157315072,16.8,80398154,101751121
5638,1.0,2097139712,1097895936,157282304,16.8,80402887,101753173
5639,1.0,2097139712,1097961472,157216768,16.8,80408484,101756065
5640,2.0,2097139712,1097830400,157347840,16.8,80413843,101758867
5641,0.0,2097139712,1097895936,157282304,16.8,80419396,101761735
5642,1.0,2097139712,1097961472,157208576,16.8,80424873,101764405
5643,1.0,2097139712,1097830400,157339648,16.8,80429979,101766939
5644,1.0,2097139712,1097895936,157274112,16.8,80435481,101769679
5645,1.0,2097139712,1097928704,157241344,16.8,80440585,101772147
5646,1.0,2097139712,1097797632,157241344,16.8,80446001,101774751
5647,1.0,2097139712,1097863168,157306880,16.8,80451223,101777355
5648,1.0,2097139712,1097928704,157241344,16.8,80456801,101780161
5648,0.0,2097139712,1097994240,157175808,16.8,80461407,101782061
5650,2.0,2097139712,1097830400,157339648,16.8,80466951,101785477
5651,0.0,2097139712,1097863168,157306880,16.8,80472077,101788077
5652,1.0,2097139712,1097928704,157241344,16.8,80477581,101790949
5653,1.0,2097139712,1097797632,157372416,16.8,80482521,101793417
5654,0.0,2097139712,1097863168,157306880,16.8,80487616,101796219
5655,2.0,2097139712,1097928704,157241344,16.8,80492910,101799025
5656,0.0,2097139712,1097797632,157372416,16.8,80497970,101801691
5657,1.0,2097139712,1097863168,157306880,16.8,80503466,101804497
5658,1.9,2097139712,1097928704,157241344,16.8,80508931,101807431
5659,0.0,2097139712,1097797632,157372416,16.8,80514518,101810431
5660,1.0,2097139712,1097863168,157306880,16.8,80520169,101813365
5661,2.9,2097139712,1097928704,157241344,16.8,80525175,101815899
5662,0.0,2097139712,1097797632,157372416,16.8,80530554,101818635
5663,1.9,2097139712,1097863168,157306880,16.8,80535977,101821569
5664,1.0,2097139712,1097928704,157237248,16.8,80541236,101824239
5665,0.0,2097139712,1097994240,157171712,16.8,80546946,101827173
5666,0.0,2097139712,1097863168,157302784,16.8,80552322,101829909
5667,1.0,2097139712,1097928704,157237248,16.8,80557765,101832843
5668,1.0,2097139712,1097994240,157171712,16.8,80563127,101835583
5669,0.0,2097139712,1097830400,157335552,16.8,80568677,101838447
5670,2.0,2097139712,1097895936,157270016,16.8,80574301,101841319
5671,1.0,2097139712,1097961472,157204480,16.8,80579994,101844451
5672,1.0,2097139712,1097830400,157335552,16.8,80585285,101847253
5673,1.0,2097139712,1097863168,157335552,16.8,80590612,101849527
5674,1.0,2097139712,1097928704,157233152,16.8,80595951,101852065
5675,1.0,2097139712,1097797632,157364224,16.8,80601107,101854863
5676,1.0,2097139712,1097863168,157298688,16.8,80606663,101857669
5677,1.0,2097139712,1097928704,157233152,16.8,80612152,101860273
5678,1.0,2097139712,1097928704,157364224,16.8,80617523,101862811
5679,1.0,2097139712,1097830400,157331456,16.8,80622708,101865547
5680,1.0,2097139712,1097895936,157265920,16.8,80628530,101868609
5681,0.0,2097139712,1097830400,157331456,16.8,80634066,101871477
5682,2.0,2097139712,1097863168,157298688,16.8,80639596,101874213
5683,2.0,2097139712,1097895936,157265920,16.8,80645119,101877147
5684,0.0,2097139712,1097961472,157200384,16.8,80650706,101880081
5685,2.0,2097139712,1097830400,157331456,16.8,80656053,101882949
5686,0.0,2097139712,1097895936,157265920,16.8,80661631,101885755
5687,2.0,2097139712,1097961472,157200384,16.8,80666725,101888355
5688,1.9,2097139712,1097830400,157331456,16.8,80672369,101891095
5689,1.0,2097139712,1097895936,157265920,16.8,80677519,101893785
5690,2.0,2097139712,1097961472,157200384,16.8,80683023,101896657
5691,0.0,2097139712,1097830400,157331456,16.8,80688287,101899299
5692,0.0,2097139712,1097895936,157265920,16.8,80693382,101901969
5693,1.9,2097139712,1097961472,157200384,16.8,80699102,101904973
5694,2.0,2097139712,1097797632,157364224,16.8,80704304,101907573
5695,1.0,2097139712,1097863168,157298688,16.8,80709737,101910375
5696,2.0,2097139712,1097928704,157233152,16.8,80715030,101913243
5697,0.0,2097139712,1097830400,157331456,16.8,80720573,101916045
5698,0.0,2097139712,1097863168,157298688,16.8,80725876,101918649
5699,1.0,2097139712,1097895936,157265920,16.8,80731037,101921319
5700,2.0,2097139712,1097961472,157200384,16.8,80736242,101923791
5701,0.0,2097139712,1097830400,157331456,16.8,80741734,101926399
5702,1.0,2097139712,1097895936,157265920,16.8,80746860,101928999
5703,1.0,2097139712,1097961472,157200384,16.8,80752249,101931933
5704,1.0,2097139712,1097830400,157331456,16.8,80757675,101934607
5705,2.9,2097139712,1097863168,157298688,16.8,80762801,101937009
5706,1.0,2097139712,1097928704,157233152,16.8,80768214,101940009
5707,1.0,2097139712,1097797632,157364224,16.8,80773814,101942683
5708,1.0,2097139712,1097863168,157298688,16.8,80778838,101945385
5709,2.0,2097139712,1097928704,157233152,16.8,80784155,101948187
5710,1.0,2097139712,1097797632,157364224,16.8,80789512,101951121
5711,0.0,2097139712,1097863168,157298688,16.8,80794981,101953989
5712,1.0,2097139712,1097928704,157233152,16.8,80800218,101956659
5713,0.0,2097139712,1097994240,157167616,16.8,80805403,101959131
5714,2.0,2097139712,1097830400,157331456,16.8,80810829,101961739
5715,1.0,2097139712,1097895936,157265920,16.8,80816170,101964013
5716,1.0,2097139712,1097961472,157200384,16.8,80821154,101966481
5717,2.0,2097139712,1097797632,157364224,16.8,80826756,101969353
5718,1.0,2097139712,1097830400,157331456,16.8,80832002,101971821
5719,1.0,2097139712,1097895936,157265920,16.8,80837293,101974623
5720,1.0,2097139712,1097830400,157331456,16.8,80842472,101977491
5721,1.0,2097139712,1097830400,157331456,16.8,80848154,101980363
5722,1.0,2097139712,1097895936,157265920,16.8,80853543,101983099
5723,1.0,2097139712,1097961472,157200384,16.8,80858963,101985897
5724,2.0,2097139712,1097830400,157331456,16.8,80864511,101988769
5725,0.0,2097139712,1097895936,157265920,16.8,80869824,101991505
5726,1.9,2097139712,1097961472,157200384,16.8,80875453,101994571
5727,0.0,2097139712,1097830400,157331456,16.8,80880773,101997303
5728,1.0,2097139712,1097895936,157265920,16.8,80886155,101999779
5729,1.0,2097139712,1097961472,157200384,16.8,80891534,102002383
5730,2.0,2097139712,1097797632,157364224,16.8,80896682,102004917
5731,1.0,2097139712,1097863168,157298688,16.8,80902218,102007855
5732,1.0,2097139712,1097928704,157233152,16.8,80907628,102010455
5733,2.0,2097139712,1097797632,157364224,16.8,80913140,102013393
5734,2.0,2097139712,1097863168,157298688,16.8,80918318,102016059
5735,1.0,2097139712,1097928704,157233152,16.8,80923842,102018865
5736,0.0,2097139712,1097994240,157167616,16.8,80929223,102021601
5737,2.9,2097139712,1097830400,157331456,16.8,80934303,102024135
5738,1.0,2097139712,1097895936,157265920,16.8,80939780,102027003
5739,0.0,2097139712,1097961472,157200384,16.8,80945260,102029743
5740,1.0,2097139712,1097797632,157364224,16.8,80950521,102032215
5741,1.0,2097139712,1097863168,157298688,16.8,80955888,102034819
5742,1.0,2097139712,1097928704,157233152,16.8,80961090,102037419
5743,0.0,2097139712,1097797632,157233152,16.8,80966353,102040089
5743,0.0,2097139712,1097863168,157298688,16.8,80971945,102043225
5745,2.0,2097139712,1097928704,157233152,16.8,80977228,102045829
5746,1.0,2097139712,1097797632,157364224,16.8,80982737,102048367
5747,1.0,2097139712,1097830400,157331456,16.8,80987269,102050353
5748,1.0,2097139712,1097895936,157265920,16.8,80992962,102053439
5749,1.0,2097139712,1097961472,157200384,16.8,80998390,102056179
5750,0.0,2097139712,1097830400,157331456,16.8,81003570,102058779
5751,1.0,2097139712,1097895936,157265920,16.8,81009180,102061849
5752,1.0,2097139712,1097961472,157200384,16.8,81014505,102064515
5753,1.0,2097139712,1097830400,157331456,16.8,81019739,102067119
5754,2.0,2097139712,1097895936,157265920,16.8,81025064,102069789
5755,1.0,2097139712,1097928704,157233152,16.8,81030367,102072591
5756,0.0,2097139712,1097797632,157364224,16.8,81035989,102075199
5757,2.0,2097139712,1097863168,157298688,16.8,81041198,102077605
5758,0.0,2097139712,1097928704,157233152,16.8,81046584,102080271
5759,2.0,2097139712,1097994240,157167616,16.8,81052029,102083073
5760,2.0,2097139712,1097830400,157331456,16.8,81057447,102086011
5761,1.0,2097139712,1097895936,157265920,16.8,81062748,102088549
5762,1.0,2097139712,1097928704,157233152,16.8,81067874,102091281
5763,2.0,2097139712,1097797632,157364224,16.8,81073241,102094017
5764,1.0,2097139712,1097863168,157298688,16.8,81078674,102096819
5765,1.0,2097139712,1097928704,157233152,16.8,81083911,102099555
5766,0.0,2097139712,1097797632,157364224,16.8,81089511,102102493
5767,1.0,2097139712,1097863168,157298688,16.8,81094659,102104895
5768,0.0,2097139712,1097928704,157233152,16.8,81100171,102107829
5769,2.0,2097139712,1097797632,157364224,16.8,81105723,102110763
5770,2.0,2097139712,1097863168,157298688,16.8,81111124,102113433
5771,1.0,2097139712,1097928704,157233152,16.8,81116560,102116239
5772,2.0,2097139712,1097797632,157364224,16.8,81121786,102118839
5773,2.0,2097139712,1097863168,157298688,16.8,81127158,102121645
5774,1.0,2097139712,1097928704,157233152,16.8,81132481,102124117
5775,1.0,2097139712,1097961472,157200384,16.8,81137806,102126589
5776,1.0,2097139712,1097830400,157331456,16.8,81143163,102128971
5777,2.0,2097139712,1097895936,157265920,16.8,81148079,102131353
5778,2.0,2097139712,1097961472,157200384,16.8,81153412,102134769
5779,2.9,2097139712,1097830400,157331456,16.8,81158946,102137575
5780,0.0,2097139712,1097895936,157265920,16.8,81164337,102140047
5781,0.0,2097139712,1097928704,157233152,16.8,81169409,102142317
5782,0.0,2097139712,1097928704,157167616,16.8,81174471,102144967
5783,1.0,2097139712,1097830400,157331456,16.8,81180364,102148651
5784,0.0,2097139712,1097895936,157265920,16.8,81185686,102151383
5785,1.0,2097139712,1097830400,157331456,16.8,81190891,102153789
5785,1.0,2097139712,1097830400,157331456,16.8,81196441,102156595
5787,1.0,2097139712,1097895936,157265920,16.8,81201888,102159331
5788,1.0,2097139712,1097961472,157200384,16.8,81207320,102161865
5789,1.0,2097139712,1097830400,157331456,16.8,81212976,102164869
5790,1.0,2097139712,1097895936,157265920,16.8,81218431,102167341
5791,0.0,2097139712,1097928704,157233152,16.8,81223503,102169809
5792,1.0,2097139712,1097797632,157364224,16.8,81223503,102172681
5793,2.0,2097139712,1097863168,157298688,16.8,81234716,102175417
5794,2.0,2097139712,1097928704,157233152,16.8,81240009,102177757
5795,1.0,2097139712,1097961472,157200384,16.8,81245378,102180295
5796,1.0,2097139712,1097830400,157331456,16.8,81250798,102183093
